infection_rate_mean,avg_infection_duration_mean,new_infections_mean,new_recoveries_mean,reward_agent_a,reward_agent_b
0.44923076923076927,0.0,4.076923076923077,4.5,1554.7653846153846,-1260.2269230769232
0.12458333333333334,0.0,1.1041666666666667,1.8958333333333333,449.2674999999999,-283.1841666666666
9.523809523809524e-05,0.0,0.0,1.0285714285714285,17.080380952380946,57.11009523809526
0.00017699115044247788,0.0,0.0,0.9911504424778761,17.38584070796459,54.61415929203542
0.00037037037037037035,0.0,0.0,1.0092592592592593,17.644814814814804,55.54037037037038
7.633587786259542e-05,0.0,0.0,0.9923664122137404,15.015419847328237,47.67160305343513
8e-05,0.0,0.0,0.984,15.473919999999994,47.838080000000026
0.00039603960396039607,0.0,0.0,0.9702970297029703,17.445346534653456,61.52495049504951
0.0002654867256637168,0.0,0.0,0.9734513274336283,15.978230088495568,54.58814159292037
0.00017699115044247788,0.0,0.0,0.9911504424778761,16.06973451327433,53.7532743362832
0.00017699115044247788,0.0,0.0,1.0265486725663717,16.264424778761054,54.42584070796462
0.0003278688524590164,0.0,0.0,0.9918032786885246,15.327868852459007,52.016393442622956
0.0008,0.0,0.0,1.0,19.09379999999998,66.80620000000003
0.000980392156862745,0.0,0.0,0.9117647058823529,17.897647058823516,60.67098039215688
0.0006,0.0,0.0,0.99,18.453599999999987,62.10640000000003
0.00019801980198019803,0.0,0.0,1.0891089108910892,17.08158415841583,63.076831683168336
0.0002608695652173913,0.0,0.0,1.008695652173913,16.457913043478253,52.46382608695654
0.0002777777777777778,0.0,0.0,1.0,16.516296296296286,56.70592592592593
0.00034782608695652176,0.0,0.0,1.008695652173913,16.677913043478252,53.06121739130435
0.00016260162601626016,0.0,0.0,0.983739837398374,15.716585365853653,49.730569105691075
6.993006993006993e-05,0.0,0.0,1.048951048951049,14.310769230769228,42.55636363636365
0.0004,0.0,0.0,0.97,17.989399999999986,64.07060000000003
8.264462809917356e-05,0.0,0.0,1.0082644628099173,16.609090909090902,50.43223140495869
0.0005660377358490566,0.0,0.0,0.9716981132075472,17.44641509433961,57.27056603773587
0.0004807692307692308,0.0,0.0,1.0192307692307692,17.38423076923076,59.25038461538464
0.0008,0.0,0.0,0.89,19.410599999999988,67.30940000000001
0.0002631578947368421,0.0,0.0,1.0175438596491229,16.245263157894726,52.93017543859651
0.0005,0.0,0.0,1.01,17.66599999999999,64.13400000000003
0.0004,0.0,0.0,0.97,18.240199999999984,66.25980000000003
0.00025,0.0,0.0,0.9833333333333333,15.935333333333324,52.09800000000002
0.00018181818181818183,0.0,0.0,0.9454545454545454,16.99799999999999,56.32927272727273
0.0005714285714285714,0.0,0.0,0.9904761904761905,17.17257142857142,58.71314285714288
0.0006000000000000001,0.0,0.0,0.97,18.334799999999987,63.02520000000004
8.333333333333333e-05,0.0,0.0,1.0333333333333334,16.791499999999992,50.041833333333344
0.0002,0.0,0.0,0.98,18.09059999999999,62.38940000000002
0.00042735042735042735,0.0,0.0,0.9829059829059829,16.261196581196575,52.55931623931625
0.00016949152542372882,0.0,0.0,1.0593220338983051,15.705762711864399,51.24338983050849
8.771929824561404e-05,0.0,0.0,1.0,16.552105263157888,54.21982456140353
9.090909090909092e-05,0.0,0.0,1.018181818181818,16.041999999999987,56.46709090909093
0.0003418803418803419,0.0,0.0,1.0085470085470085,15.82119658119657,50.94803418803421
0.0004,0.0,0.0,0.95,17.219399999999986,64.78060000000004
0.0006,0.0,0.0,0.94,17.841999999999988,67.75800000000002
0.0003,0.0,0.0,0.99,18.598799999999986,67.36120000000003
0.00016666666666666666,0.0,0.0,1.05,15.894999999999992,50.42166666666669
0.0002631578947368421,0.0,0.0,1.0175438596491229,16.615789473684202,53.6122807017544
0.0005217391304347826,0.0,0.0,1.0347826086956522,15.85721739130434,54.71669565217393
0.0007000000000000001,0.0,0.0,0.97,17.916799999999984,61.243200000000016
8e-05,0.0,0.0,1.032,16.257119999999993,48.622880000000016
0.0007000000000000001,0.0,0.0,1.0,18.255599999999987,61.94440000000002
0.00026785714285714287,0.0,0.0,1.0089285714285714,17.05392857142856,54.963928571428596
0.001,0.0,0.0,0.9,19.17299999999998,71.92700000000002
0.0007000000000000001,0.0,0.0,0.95,17.780399999999986,61.21960000000001
0.0002941176470588235,0.0,0.0,0.9607843137254902,17.589215686274496,61.822549019607855
